"SBOM name"	"SBOM id"	"package name"	"package group"	"package version"	"package purl"	"package cpe"	"license"	"license type"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"maven-openjdk11"	""	"1:3.6.2-6.module+el8.4.0+9250+1786af37"	"pkg:rpm/redhat/maven-openjdk11@3.6.2-6.module+el8.4.0+9250+1786af37?arch=noarch&distro=rhel-8.5&epoch=1&upstream=maven-3.6.2-6.module+el8.4.0+9250+1786af37.src.rpm"	""	"ASL 2.0 and MIT"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"maven-plugin-api"	"org.apache.maven"	"3.6.2"	"pkg:maven/org.apache.maven/maven-plugin-api@3.6.2"	""	"Apache-2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"maven-repository-metadata"	"org.apache.maven"	"3.6.2"	"pkg:maven/org.apache.maven/maven-repository-metadata@3.6.2"	""	"Apache-2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"maven-resolver"	""	"1.4.1-3.module+el8.3.0+6804+157bd82e"	"pkg:rpm/redhat/maven-resolver@1.4.1-3.module+el8.3.0+6804+157bd82e?arch=noarch&distro=rhel-8.5&upstream=maven-resolver-1.4.1-3.module+el8.3.0+6804+157bd82e.src.rpm"	""	"ASL 2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"maven-resolver-api"	"org.apache.maven.resolver"	"1.4.1"	"pkg:maven/org.apache.maven.resolver/maven-resolver-api@1.4.1"	""	"Apache-2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"maven-resolver-connector-basic"	"org.apache.maven.resolver"	"1.4.1"	"pkg:maven/org.apache.maven.resolver/maven-resolver-connector-basic@1.4.1"	""	"Apache-2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"maven-resolver-impl"	"org.apache.maven.resolver"	"1.4.1"	"pkg:maven/org.apache.maven.resolver/maven-resolver-impl@1.4.1"	""	"Apache-2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"maven-resolver-provider"	"org.apache.maven"	"3.6.2"	"pkg:maven/org.apache.maven/maven-resolver-provider@3.6.2"	""	"Apache-2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"maven-resolver-spi"	"org.apache.maven.resolver"	"1.4.1"	"pkg:maven/org.apache.maven.resolver/maven-resolver-spi@1.4.1"	""	"Apache-2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"maven-resolver-transport-wagon"	"org.apache.maven.resolver"	"1.4.1"	"pkg:maven/org.apache.maven.resolver/maven-resolver-transport-wagon@1.4.1"	""	"Apache-2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"maven-resolver-util"	"org.apache.maven.resolver"	"1.4.1"	"pkg:maven/org.apache.maven.resolver/maven-resolver-util@1.4.1"	""	"Apache-2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"maven-settings"	"org.apache.maven"	"3.6.2"	"pkg:maven/org.apache.maven/maven-settings@3.6.2"	""	"Apache-2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"maven-settings-builder"	"org.apache.maven"	"3.6.2"	"pkg:maven/org.apache.maven/maven-settings-builder@3.6.2"	""	"Apache-2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"maven-shared-utils"	"org.apache.maven.shared"	"3.2.1"	"pkg:maven/org.apache.maven.shared/maven-shared-utils@3.2.1"	""	"Apache-2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"maven-shared-utils"	""	"3.2.1-0.4.module+el8.3.0+6804+157bd82e"	"pkg:rpm/redhat/maven-shared-utils@3.2.1-0.4.module+el8.3.0+6804+157bd82e?arch=noarch&distro=rhel-8.5&upstream=maven-shared-utils-3.2.1-0.4.module+el8.3.0+6804+157bd82e.src.rpm"	""	"ASL 2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"maven-slf4j-provider"	"org.apache.maven"	"3.6.2"	"pkg:maven/org.apache.maven/maven-slf4j-provider@3.6.2"	""	"Apache-2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"maven-wagon"	""	"3.3.4-2.module+el8.3.0+6804+157bd82e"	"pkg:rpm/redhat/maven-wagon@3.3.4-2.module+el8.3.0+6804+157bd82e?arch=noarch&distro=rhel-8.5&upstream=maven-wagon-3.3.4-2.module+el8.3.0+6804+157bd82e.src.rpm"	""	"ASL 2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"microdnf"	""	"3.8.0-2.el8"	"pkg:rpm/redhat/microdnf@3.8.0-2.el8?arch=x86_64&distro=rhel-8.5&upstream=microdnf-3.8.0-2.el8.src.rpm"	""	"GPLv2+"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"microprofile-config-api"	"org.eclipse.microprofile.config"	"2.0.1"	"pkg:maven/org.eclipse.microprofile.config/microprofile-config-api@2.0.1"	""	"""Apache-2.0"";link=""https://www.apache.org/licenses/LICENSE-2.0.txt"";description=""Apache License, Version 2.0"""	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"microprofile-context-propagation-api"	"org.eclipse.microprofile.context-propagation"	"1.2"	"pkg:maven/org.eclipse.microprofile.context-propagation/microprofile-context-propagation-api@1.2"	""	"""Apache License, Version 2.0"";link=""https://www.apache.org/licenses/LICENSE-2.0.txt"";description=""A business-friendly OSS license"""	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"microprofile-openapi-api"	"org.eclipse.microprofile.openapi"	"2.0.1"	"pkg:maven/org.eclipse.microprofile.openapi/microprofile-openapi-api@2.0.1"	""	"Apache License, Version 2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"mpfr"	""	"3.1.6-1.el8"	"pkg:rpm/redhat/mpfr@3.1.6-1.el8?arch=x86_64&distro=rhel-8.5&upstream=mpfr-3.1.6-1.el8.src.rpm"	""	"LGPLv3+ and GPLv3+ and GFDL"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"ncurses"	""	"6.1-9.20180224.el8"	"pkg:rpm/redhat/ncurses@6.1-9.20180224.el8?arch=x86_64&distro=rhel-8.5&upstream=ncurses-6.1-9.20180224.el8.src.rpm"	""	"MIT"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"ncurses-base"	""	"6.1-9.20180224.el8"	"pkg:rpm/redhat/ncurses-base@6.1-9.20180224.el8?arch=noarch&distro=rhel-8.5&upstream=ncurses-6.1-9.20180224.el8.src.rpm"	""	"MIT"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"ncurses-libs"	""	"6.1-9.20180224.el8"	"pkg:rpm/redhat/ncurses-libs@6.1-9.20180224.el8?arch=x86_64&distro=rhel-8.5&upstream=ncurses-6.1-9.20180224.el8.src.rpm"	""	"MIT"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"nettle"	""	"3.4.1-7.el8"	"pkg:rpm/redhat/nettle@3.4.1-7.el8?arch=x86_64&distro=rhel-8.5&upstream=nettle-3.4.1-7.el8.src.rpm"	""	"LGPLv3+ or GPLv2+"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"netty-buffer"	"io.netty"	"4.1.78.Final"	"pkg:maven/io.netty/netty-buffer@4.1.78.Final"	""	"Apache-2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"netty-codec"	"io.netty"	"4.1.78.Final"	"pkg:maven/io.netty/netty-codec@4.1.78.Final"	""	"Apache-2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"netty-codec-dns"	"io.netty"	"4.1.78.Final"	"pkg:maven/io.netty/netty-codec-dns@4.1.78.Final"	""	"Apache-2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"netty-codec-haproxy"	"io.netty"	"4.1.78.Final"	"pkg:maven/io.netty/netty-codec-haproxy@4.1.78.Final"	""	"Apache-2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"netty-codec-http"	"io.netty"	"4.1.78.Final"	"pkg:maven/io.netty/netty-codec-http@4.1.78.Final"	""	"Apache-2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"netty-codec-http2"	"io.netty"	"4.1.78.Final"	"pkg:maven/io.netty/netty-codec-http2@4.1.78.Final"	""	"Apache-2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"netty-codec-socks"	"io.netty"	"4.1.78.Final"	"pkg:maven/io.netty/netty-codec-socks@4.1.78.Final"	""	"Apache-2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"netty-common"	"io.netty"	"4.1.78.Final"	"pkg:maven/io.netty/netty-common@4.1.78.Final"	""	"Apache-2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"netty-handler"	"io.netty"	"4.1.78.Final"	"pkg:maven/io.netty/netty-handler@4.1.78.Final"	""	"Apache-2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"netty-handler-proxy"	"io.netty"	"4.1.78.Final"	"pkg:maven/io.netty/netty-handler-proxy@4.1.78.Final"	""	"Apache-2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"netty-resolver"	"io.netty"	"4.1.78.Final"	"pkg:maven/io.netty/netty-resolver@4.1.78.Final"	""	"Apache-2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"netty-resolver-dns"	"io.netty"	"4.1.78.Final"	"pkg:maven/io.netty/netty-resolver-dns@4.1.78.Final"	""	"Apache-2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"netty-transport"	"io.netty"	"4.1.78.Final"	"pkg:maven/io.netty/netty-transport@4.1.78.Final"	""	"Apache-2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"netty-transport-native-unix-common"	"io.netty"	"4.1.78.Final"	"pkg:maven/io.netty/netty-transport-native-unix-common@4.1.78.Final"	""	"Apache-2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"npth"	""	"1.5-4.el8"	"pkg:rpm/redhat/npth@1.5-4.el8?arch=x86_64&distro=rhel-8.5&upstream=npth-1.5-4.el8.src.rpm"	""	"LGPLv2+"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"nspr"	""	"4.32.0-1.el8_4"	"pkg:rpm/redhat/nspr@4.32.0-1.el8_4?arch=x86_64&distro=rhel-8.5&upstream=nspr-4.32.0-1.el8_4.src.rpm"	""	"MPLv2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"nss"	""	"3.67.0-7.el8_5"	"pkg:rpm/redhat/nss@3.67.0-7.el8_5?arch=x86_64&distro=rhel-8.5&upstream=nss-3.67.0-7.el8_5.src.rpm"	""	"MPLv2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"nss-softokn"	""	"3.67.0-7.el8_5"	"pkg:rpm/redhat/nss-softokn@3.67.0-7.el8_5?arch=x86_64&distro=rhel-8.5&upstream=nss-3.67.0-7.el8_5.src.rpm"	""	"MPLv2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"nss-softokn-freebl"	""	"3.67.0-7.el8_5"	"pkg:rpm/redhat/nss-softokn-freebl@3.67.0-7.el8_5?arch=x86_64&distro=rhel-8.5&upstream=nss-3.67.0-7.el8_5.src.rpm"	""	"MPLv2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"nss-sysinit"	""	"3.67.0-7.el8_5"	"pkg:rpm/redhat/nss-sysinit@3.67.0-7.el8_5?arch=x86_64&distro=rhel-8.5&upstream=nss-3.67.0-7.el8_5.src.rpm"	""	"MPLv2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"nss-util"	""	"3.67.0-7.el8_5"	"pkg:rpm/redhat/nss-util@3.67.0-7.el8_5?arch=x86_64&distro=rhel-8.5&upstream=nss-3.67.0-7.el8_5.src.rpm"	""	"MPLv2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"nss_wrapper"	""	"1.1.5-3.el8"	"pkg:rpm/redhat/nss_wrapper@1.1.5-3.el8?arch=x86_64&distro=rhel-8.5&upstream=nss_wrapper-1.1.5-3.el8.src.rpm"	""	"BSD"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"openldap"	""	"2.4.46-18.el8"	"pkg:rpm/redhat/openldap@2.4.46-18.el8?arch=x86_64&distro=rhel-8.5&upstream=openldap-2.4.46-18.el8.src.rpm"	""	"OpenLDAP"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"openssl-libs"	""	"1:1.1.1k-6.el8_5"	"pkg:rpm/redhat/openssl-libs@1.1.1k-6.el8_5?arch=x86_64&distro=rhel-8.5&epoch=1&upstream=openssl-1.1.1k-6.el8_5.src.rpm"	""	"OpenSSL and ASL 2.0"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"org-crac"	"io.github.crac"	"0.1.1"	"pkg:maven/io.github.crac/org-crac@0.1.1"	""	"BSD-2-Clause"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"p11-kit"	""	"0.23.22-1.el8"	"pkg:rpm/redhat/p11-kit@0.23.22-1.el8?arch=x86_64&distro=rhel-8.5&upstream=p11-kit-0.23.22-1.el8.src.rpm"	""	"BSD"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"p11-kit-trust"	""	"0.23.22-1.el8"	"pkg:rpm/redhat/p11-kit-trust@0.23.22-1.el8?arch=x86_64&distro=rhel-8.5&upstream=p11-kit-0.23.22-1.el8.src.rpm"	""	"BSD"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"pcre"	""	"8.42-6.el8"	"pkg:rpm/redhat/pcre@8.42-6.el8?arch=x86_64&distro=rhel-8.5&upstream=pcre-8.42-6.el8.src.rpm"	""	"BSD"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"pcre2"	""	"10.32-2.el8"	"pkg:rpm/redhat/pcre2@10.32-2.el8?arch=x86_64&distro=rhel-8.5&upstream=pcre2-10.32-2.el8.src.rpm"	""	"BSD"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"perl-Carp"	""	"1.42-396.el8"	"pkg:rpm/redhat/perl-Carp@1.42-396.el8?arch=noarch&distro=rhel-8.5&upstream=perl-Carp-1.42-396.el8.src.rpm"	""	"GPL+ or Artistic"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"perl-Encode"	""	"4:2.97-3.el8"	"pkg:rpm/redhat/perl-Encode@2.97-3.el8?arch=x86_64&distro=rhel-8.5&epoch=4&upstream=perl-Encode-2.97-3.el8.src.rpm"	""	"(GPL+ or Artistic) and Artistic 2.0 and UCD"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"perl-Errno"	""	"0:1.28-420.el8"	"pkg:rpm/redhat/perl-Errno@1.28-420.el8?arch=x86_64&distro=rhel-8.5&epoch=0&upstream=perl-5.26.3-420.el8.src.rpm"	""	"GPL+ or Artistic"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"perl-Exporter"	""	"5.72-396.el8"	"pkg:rpm/redhat/perl-Exporter@5.72-396.el8?arch=noarch&distro=rhel-8.5&upstream=perl-Exporter-5.72-396.el8.src.rpm"	""	"GPL+ or Artistic"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"perl-File-Path"	""	"2.15-2.el8"	"pkg:rpm/redhat/perl-File-Path@2.15-2.el8?arch=noarch&distro=rhel-8.5&upstream=perl-File-Path-2.15-2.el8.src.rpm"	""	"GPL+ or Artistic"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"perl-File-Temp"	""	"0.230.600-1.el8"	"pkg:rpm/redhat/perl-File-Temp@0.230.600-1.el8?arch=noarch&distro=rhel-8.5&upstream=perl-File-Temp-0.230.600-1.el8.src.rpm"	""	"GPL+ or Artistic"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"perl-Getopt-Long"	""	"1:2.50-4.el8"	"pkg:rpm/redhat/perl-Getopt-Long@2.50-4.el8?arch=noarch&distro=rhel-8.5&epoch=1&upstream=perl-Getopt-Long-2.50-4.el8.src.rpm"	""	"GPLv2+ or Artistic"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"perl-HTTP-Tiny"	""	"0.074-1.el8"	"pkg:rpm/redhat/perl-HTTP-Tiny@0.074-1.el8?arch=noarch&distro=rhel-8.5&upstream=perl-HTTP-Tiny-0.074-1.el8.src.rpm"	""	"GPL+ or Artistic"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"perl-IO"	""	"0:1.38-420.el8"	"pkg:rpm/redhat/perl-IO@1.38-420.el8?arch=x86_64&distro=rhel-8.5&epoch=0&upstream=perl-5.26.3-420.el8.src.rpm"	""	"GPL+ or Artistic"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"perl-MIME-Base64"	""	"3.15-396.el8"	"pkg:rpm/redhat/perl-MIME-Base64@3.15-396.el8?arch=x86_64&distro=rhel-8.5&upstream=perl-MIME-Base64-3.15-396.el8.src.rpm"	""	"(GPL+ or Artistic) and MIT"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"perl-PathTools"	""	"3.74-1.el8"	"pkg:rpm/redhat/perl-PathTools@3.74-1.el8?arch=x86_64&distro=rhel-8.5&upstream=perl-PathTools-3.74-1.el8.src.rpm"	""	"(GPL+ or Artistic) and BSD"	"Declared"
"quay-v9q9c.apps.cluster-v9q9c.dynamic.redhatworkshops.io/l3-students/l3-rhads-demoimage"	"urn:uuid:b07b2af6-9a7a-420f-b442-7ec5cfcbc0e6/1"	"perl-Pod-Escapes"	""	"1:1.07-395.el8"	"pkg:rpm/redhat/perl-Pod-Escapes@1.07-395.el8?arch=noarch&distro=rhel-8.5&epoch=1&upstream=perl-Pod-Escapes-1.07-395.el8.src.rpm"	""	"GPL+ or Artistic"	"Declared"
